0.00568478,-0.00563667,0.999968,1.70079,
-0.999984,-0.000837115,0.00568015,0.0159456,
0.000805071,-0.999984,-0.00564133,1.51096,

0.999994,-0.00349065,0,3.412,
0.00349065,0.999994,0,0,
0,0,1,0.5,

